BlockNumber,StreetName,Street_Address,helper,State,City
1200.0,"CEDARS CT, 324","1200 CEDARS CT, 324",keep,Virginia,Charlottesville
,MONTICELLO AVE @ QUARRY RD,MONTICELLO AVE @ QUARRY RD,drop,Virginia,Charlottesville
700.0,"6TH ST SE, F","700 6TH ST SE, F",keep,Virginia,Charlottesville
2100.0,"MICHIE DR, 45","2100 MICHIE DR, 45",keep,Virginia,Charlottesville
400.0,"W MAIN ST, A","400 W MAIN ST, A",keep,Virginia,Charlottesville
900.0,"PRESTON AVE, 301","900 PRESTON AVE, 301",keep,Virginia,Charlottesville
,EMMET ST N @ E 250 BYPASS,EMMET ST N @ E 250 BYPASS,drop,Virginia,Charlottesville
600.0,GILLESPIE AVE,600 GILLESPIE AVE,keep,Virginia,Charlottesville
400.0,RIDGE ST,400 RIDGE ST,keep,Virginia,Charlottesville
,EMMET ST N @ W 250 BYPASS,EMMET ST N @ W 250 BYPASS,drop,Virginia,Charlottesville
,EMMET ST N / HOLIDAY DR,EMMET ST N / HOLIDAY DR,drop,Virginia,Charlottesville
,RUGBY AVE / ROSE HILL DR,RUGBY AVE / ROSE HILL DR,drop,Virginia,Charlottesville
,1ST ST S / E WATER ST,1ST ST S / E WATER ST,drop,Virginia,Charlottesville
100.0,WELK PL,100 WELK PL,keep,Virginia,Charlottesville
,JOHN WARNER PKWY @ W 250 BYPASS,JOHN WARNER PKWY @ W 250 BYPASS,drop,Virginia,Charlottesville
,5TH ST SW / CHERRY AVE,5TH ST SW / CHERRY AVE,drop,Virginia,Charlottesville
400.0,EMMET ST S,400 EMMET ST S,keep,Virginia,Charlottesville
,LOCUST AVE / CALHOUN ST,LOCUST AVE / CALHOUN ST,drop,Virginia,Charlottesville
700.0,GILLESPIE AVE,700 GILLESPIE AVE,keep,Virginia,Charlottesville
2100.0,"HYDRAULIC RD, F","2100 HYDRAULIC RD, F",keep,Virginia,Charlottesville
2100.0,"ARLINGTON BLVD, 365","2100 ARLINGTON BLVD, 365",keep,Virginia,Charlottesville
1100.0,HILLTOP RD,1100 HILLTOP RD,keep,Virginia,Charlottesville
100.0,10TH ST NE,100 10TH ST NE,keep,Virginia,Charlottesville
2300.0,GREENBRIER DR,2300 GREENBRIER DR,keep,Virginia,Charlottesville
,15TH ST NW,15TH ST NW,drop,Virginia,Charlottesville
1300.0,MIDLAND ST,1300 MIDLAND ST,keep,Virginia,Charlottesville
700.0,LEXINGTON AVE,700 LEXINGTON AVE,keep,Virginia,Charlottesville
1000.0,"1ST ST S, 302","1000 1ST ST S, 302",keep,Virginia,Charlottesville
,UNIVERSITY AVE / 14TH ST NW,UNIVERSITY AVE / 14TH ST NW,drop,Virginia,Charlottesville
1000.0,"1ST ST S, 108","1000 1ST ST S, 108",keep,Virginia,Charlottesville
200.0,ELLIEWOOD AVE,200 ELLIEWOOD AVE,keep,Virginia,Charlottesville
,10TH ST NW / PRESTON AVE,10TH ST NW / PRESTON AVE,drop,Virginia,Charlottesville
,MCINTIRE RD / JOHN W WARNER PKWY,MCINTIRE RD / JOHN W WARNER PKWY,drop,Virginia,Charlottesville
2100.0,HYDRAULIC RD,2100 HYDRAULIC RD,keep,Virginia,Charlottesville
,RUGBY RD / PRESTON AVE,RUGBY RD / PRESTON AVE,drop,Virginia,Charlottesville
1700.0,"ALLIED ST, B","1700 ALLIED ST, B",keep,Virginia,Charlottesville
,CHERRY AVE / SHAMROCK RD,CHERRY AVE / SHAMROCK RD,drop,Virginia,Charlottesville
300.0,"15TH ST NW, 2048A","300 15TH ST NW, 2048A",keep,Virginia,Charlottesville
300.0,2ND ST SE,300 2ND ST SE,keep,Virginia,Charlottesville
2700.0,MCELROY DR,2700 MCELROY DR,keep,Virginia,Charlottesville
2400.0,JEFFERSON PARK AVE,2400 JEFFERSON PARK AVE,keep,Virginia,Charlottesville
700.0,LYONS AVE,700 LYONS AVE,keep,Virginia,Charlottesville
1000.0,HARRIS ST,1000 HARRIS ST,keep,Virginia,Charlottesville
,OAKHURST CIR / JEFFERSON PARK AVE,OAKHURST CIR / JEFFERSON PARK AVE,drop,Virginia,Charlottesville
300.0,"4TH ST NE, 102","300 4TH ST NE, 102",keep,Virginia,Charlottesville
300.0,HARRIS RD,300 HARRIS RD,keep,Virginia,Charlottesville
,ROSE HILL DR / GREENLEAF LN,ROSE HILL DR / GREENLEAF LN,drop,Virginia,Charlottesville
300.0,4TH ST SW,300 4TH ST SW,keep,Virginia,Charlottesville
,MORGAN CT,MORGAN CT,drop,Virginia,Charlottesville
1200.0,"CEDARS CT, 215","1200 CEDARS CT, 215",keep,Virginia,Charlottesville
,7 1/2 ST SW,7 1/2 ST SW,drop,Virginia,Charlottesville
100.0,"LANKFORD AVE, A","100 LANKFORD AVE, A",keep,Virginia,Charlottesville
100.0,"WESTERLY AVE, B","100 WESTERLY AVE, B",keep,Virginia,Charlottesville
200.0,BYP / MEADOWBROOK HEIGHTS RD,200 BYP / MEADOWBROOK HEIGHTS RD,keep,Virginia,Charlottesville
800.0,"CYNTHIANNA AVE, 3","800 CYNTHIANNA AVE, 3",keep,Virginia,Charlottesville
1600.0,E MARKET ST,1600 E MARKET ST,keep,Virginia,Charlottesville
,GRADY AVE / 15TH ST NW,GRADY AVE / 15TH ST NW,drop,Virginia,Charlottesville
1000.0,"CARLTON AVE, A","1000 CARLTON AVE, A",keep,Virginia,Charlottesville
600.0,CABELL AVE,600 CABELL AVE,keep,Virginia,Charlottesville
,2ND ST SE / E WATER ST,2ND ST SE / E WATER ST,drop,Virginia,Charlottesville
,14TH ST NW / UNIVERSITY AVE,14TH ST NW / UNIVERSITY AVE,drop,Virginia,Charlottesville
1900.0,SWANSON DR,1900 SWANSON DR,keep,Virginia,Charlottesville
1400.0,"MONTICELLO RD, 13","1400 MONTICELLO RD, 13",keep,Virginia,Charlottesville
100.0,"ELKHORN RD, A","100 ELKHORN RD, A",keep,Virginia,Charlottesville
,"MORTON DR, 200","MORTON DR, 200",drop,Virginia,Charlottesville
800.0,"CABELL AVE, J","800 CABELL AVE, J",keep,Virginia,Charlottesville
2000.0,"HOLIDAY DR, 113","2000 HOLIDAY DR, 113",keep,Virginia,Charlottesville
400.0,ROOSEVELT BROWN BLVD,400 ROOSEVELT BROWN BLVD,keep,Virginia,Charlottesville
1300.0,"CARLTON AVE, 306","1300 CARLTON AVE, 306",keep,Virginia,Charlottesville
200.0,12TH ST NE,200 12TH ST NE,keep,Virginia,Charlottesville
500.0,"HARRIS RD, 116","500 HARRIS RD, 116",keep,Virginia,Charlottesville
,AVON ST / BELMONT AVE,AVON ST / BELMONT AVE,drop,Virginia,Charlottesville
,NORTH AVE / PARK ST,NORTH AVE / PARK ST,drop,Virginia,Charlottesville
1100.0,ROSE HILL DR,1100 ROSE HILL DR,keep,Virginia,Charlottesville
2100.0,JEFFERSON PARK AVE,2100 JEFFERSON PARK AVE,keep,Virginia,Charlottesville
700.0,"E HIGH ST, 206","700 E HIGH ST, 206",keep,Virginia,Charlottesville
,DA,DA,drop,Virginia,Charlottesville
200.0,"14TH ST NW, 102","200 14TH ST NW, 102",keep,Virginia,Charlottesville
,5TH STREET STATION @ 5TH ST,5TH STREET STATION @ 5TH ST,drop,Virginia,Charlottesville
100.0,"13TH ST NW, 2/3","100 13TH ST NW, 2/3",keep,Virginia,Charlottesville
900.0,"COTTAGE LN, 3","900 COTTAGE LN, 3",keep,Virginia,Charlottesville
1500.0,SHORT 18TH ST,1500 SHORT 18TH ST,keep,Virginia,Charlottesville
2100.0,"ARLINGTON BLVD, 410","2100 ARLINGTON BLVD, 410",keep,Virginia,Charlottesville
1000.0,"WERTLAND ST, 203","1000 WERTLAND ST, 203",keep,Virginia,Charlottesville
600.0,"PRESTON AVE, A","600 PRESTON AVE, A",keep,Virginia,Charlottesville
700.0,MCINTIRE RD,700 MCINTIRE RD,keep,Virginia,Charlottesville
100.0,RIDGE ST,100 RIDGE ST,keep,Virginia,Charlottesville
1000.0,MONTICELLO RD,1000 MONTICELLO RD,keep,Virginia,Charlottesville
2300.0,FONTAINE AVE,2300 FONTAINE AVE,keep,Virginia,Charlottesville
,13TH ST NW / W MAIN ST,13TH ST NW / W MAIN ST,drop,Virginia,Charlottesville
1000.0,"1ST ST S, 306","1000 1ST ST S, 306",keep,Virginia,Charlottesville
100.0,APPLETREE RD,100 APPLETREE RD,keep,Virginia,Charlottesville
,RUGBY RD / WAYSIDE PL,RUGBY RD / WAYSIDE PL,drop,Virginia,Charlottesville
300.0,FAIRWAY AVE,300 FAIRWAY AVE,keep,Virginia,Charlottesville
100.0,"LANKFORD AVE, C","100 LANKFORD AVE, C",keep,Virginia,Charlottesville
,RIDGE RD @ W MAIN ST,RIDGE RD @ W MAIN ST,drop,Virginia,Charlottesville
,5TH STREET STATION PY @ 5TH ST SW,5TH STREET STATION PY @ 5TH ST SW,drop,Virginia,Charlottesville
,HUNTLEY AVE / MORGAN CT,HUNTLEY AVE / MORGAN CT,drop,Virginia,Charlottesville
1900.0,LEWIS MOUNTAIN RD,1900 LEWIS MOUNTAIN RD,keep,Virginia,Charlottesville
1000.0,"ALTAVISTA AVE, D","1000 ALTAVISTA AVE, D",keep,Virginia,Charlottesville
,GRADY AVE @ 10TH ST,GRADY AVE @ 10TH ST,drop,Virginia,Charlottesville
1000.0,"ELLIOTT AVE, A","1000 ELLIOTT AVE, A",keep,Virginia,Charlottesville
700.0,"HARRIS ST, 202","700 HARRIS ST, 202",keep,Virginia,Charlottesville
,10TH ST NW / PAOLI ST,10TH ST NW / PAOLI ST,drop,Virginia,Charlottesville
,2ND ST SW / W MAIN ST,2ND ST SW / W MAIN ST,drop,Virginia,Charlottesville
100.0,HARTFORD CT,100 HARTFORD CT,keep,Virginia,Charlottesville
2100.0,"MICHIE DR, 127","2100 MICHIE DR, 127",keep,Virginia,Charlottesville
400.0,"7 1/2 ST SW, B","400 7 1/2 ST SW, B",keep,Virginia,Charlottesville
,JOHN W WARNER PKWY / MCINTIRE RD,JOHN W WARNER PKWY / MCINTIRE RD,drop,Virginia,Charlottesville
1600.0,"6TH ST SE, 39","1600 6TH ST SE, 39",keep,Virginia,Charlottesville
700.0,W MAIN ST,700 W MAIN ST,keep,Virginia,Charlottesville
2000.0,"STADIUM RD, 20","2000 STADIUM RD, 20",keep,Virginia,Charlottesville
300.0,HUNTLEY AVE,300 HUNTLEY AVE,keep,Virginia,Charlottesville
300.0,"10TH ST NW, C","300 10TH ST NW, C",keep,Virginia,Charlottesville
400.0,"E MAIN ST, 203","400 E MAIN ST, 203",keep,Virginia,Charlottesville
2100.0,"MICHIE DR, 98","2100 MICHIE DR, 98",keep,Virginia,Charlottesville
1500.0,"CARLTON AVE, 7","1500 CARLTON AVE, 7",keep,Virginia,Charlottesville
1000.0,SHERIDAN AVE,1000 SHERIDAN AVE,keep,Virginia,Charlottesville
1500.0,"6TH ST SE, A","1500 6TH ST SE, A",keep,Virginia,Charlottesville
200.0,"CREAM ST, 301","200 CREAM ST, 301",keep,Virginia,Charlottesville
1200.0,"LEE ST, 507","1200 LEE ST, 507",keep,Virginia,Charlottesville
1000.0,"DRUID AVE, 101","1000 DRUID AVE, 101",keep,Virginia,Charlottesville
1600.0,"MONTICELLO AVE, F","1600 MONTICELLO AVE, F",keep,Virginia,Charlottesville
300.0,"4TH ST SE, 22","300 4TH ST SE, 22",keep,Virginia,Charlottesville
800.0,"W MAIN ST, 810A","800 W MAIN ST, 810A",keep,Virginia,Charlottesville
,BLENHEIM AVE / 6TH ST SE,BLENHEIM AVE / 6TH ST SE,drop,Virginia,Charlottesville
400.0,LOCUST AVE,400 LOCUST AVE,keep,Virginia,Charlottesville
500.0,LOCHLYN HILL DR,500 LOCHLYN HILL DR,keep,Virginia,Charlottesville
,SCOTTSVILLE RD @ AVON ST,SCOTTSVILLE RD @ AVON ST,drop,Virginia,Charlottesville
1400.0,"MONTICELLO RD, 202","1400 MONTICELLO RD, 202",keep,Virginia,Charlottesville
2200.0,"NORTH BERKSHIRE RD, 1","2200 NORTH BERKSHIRE RD, 1",keep,Virginia,Charlottesville
2100.0,RICHMOND RD,2100 RICHMOND RD,keep,Virginia,Charlottesville
400.0,"4TH ST NW, 105","400 4TH ST NW, 105",keep,Virginia,Charlottesville
500.0,"1ST ST N, 501","500 1ST ST N, 501",keep,Virginia,Charlottesville
1700.0,BURNLEY AVE,1700 BURNLEY AVE,keep,Virginia,Charlottesville
,W MAIN ST / 8TH ST NW,W MAIN ST / 8TH ST NW,drop,Virginia,Charlottesville
1000.0,GROVE ST,1000 GROVE ST,keep,Virginia,Charlottesville
1200.0,"CEDARS CT, C9","1200 CEDARS CT, C9",keep,Virginia,Charlottesville
1800.0,"JEFFERSON PARK AVE, 802","1800 JEFFERSON PARK AVE, 802",keep,Virginia,Charlottesville
1000.0,"1ST ST S, 102","1000 1ST ST S, 102",keep,Virginia,Charlottesville
600.0,"MADISON AVE, C","600 MADISON AVE, C",keep,Virginia,Charlottesville
,IVY RD / CAMERON LN,IVY RD / CAMERON LN,drop,Virginia,Charlottesville
1000.0,"WERTLAND ST, 12","1000 WERTLAND ST, 12",keep,Virginia,Charlottesville
800.0,MONTICELLO RD,800 MONTICELLO RD,keep,Virginia,Charlottesville
,MONTICELLO AVE / RIDGE ST,MONTICELLO AVE / RIDGE ST,drop,Virginia,Charlottesville
600.0,LOCUST AVE,600 LOCUST AVE,keep,Virginia,Charlottesville
1800.0,"JEFFERSON PARK AVE, 37","1800 JEFFERSON PARK AVE, 37",keep,Virginia,Charlottesville
1100.0,WARE ST,1100 WARE ST,keep,Virginia,Charlottesville
400.0,"11TH ST NE, A6","400 11TH ST NE, A6",keep,Virginia,Charlottesville
2100.0,"MICHIE DR, 101B","2100 MICHIE DR, 101B",keep,Virginia,Charlottesville
1500.0,OXFORD RD,1500 OXFORD RD,keep,Virginia,Charlottesville
,2ND ST SE,2ND ST SE,drop,Virginia,Charlottesville
1600.0,"MERIDIAN ST, A","1600 MERIDIAN ST, A",keep,Virginia,Charlottesville
2300.0,TARLETON DR,2300 TARLETON DR,keep,Virginia,Charlottesville
1200.0,"CEDARS CT, 418A","1200 CEDARS CT, 418A",keep,Virginia,Charlottesville
200.0,LANKFORD AVE,200 LANKFORD AVE,keep,Virginia,Charlottesville
600.0,ROCK CREEK RD,600 ROCK CREEK RD,keep,Virginia,Charlottesville
100.0,SOMESSO CT,100 SOMESSO CT,keep,Virginia,Charlottesville
100.0,MINOR COURT LN,100 MINOR COURT LN,keep,Virginia,Charlottesville
1000.0,"RIDGE ST, 6","1000 RIDGE ST, 6",keep,Virginia,Charlottesville
600.0,CONCORD AVE,600 CONCORD AVE,keep,Virginia,Charlottesville
,GROVE RD / MELBOURNE RD,GROVE RD / MELBOURNE RD,drop,Virginia,Charlottesville
3800.0,38.057383549~-78.495331447 @ EMMET ST,3800 38.057383549~-78.495331447 @ EMMET ST,keep,Virginia,Charlottesville
1100.0,WELLFORD ST,1100 WELLFORD ST,keep,Virginia,Charlottesville
400.0,"4TH ST NW, 223","400 4TH ST NW, 223",keep,Virginia,Charlottesville
2100.0,"MICHIE DR, 86","2100 MICHIE DR, 86",keep,Virginia,Charlottesville
2100.0,"MICHIE DR, 50","2100 MICHIE DR, 50",keep,Virginia,Charlottesville
1400.0,GROVE RD,1400 GROVE RD,keep,Virginia,Charlottesville
1600.0,GROVE RD,1600 GROVE RD,keep,Virginia,Charlottesville
1300.0,"CARLTON AVE, 407","1300 CARLTON AVE, 407",keep,Virginia,Charlottesville
1300.0,"GROVE ST, A","1300 GROVE ST, A",keep,Virginia,Charlottesville
500.0,1ST ST N,500 1ST ST N,keep,Virginia,Charlottesville
100.0,"OLINDA DR, A","100 OLINDA DR, A",keep,Virginia,Charlottesville
500.0,MCINTIRE RD,500 MCINTIRE RD,keep,Virginia,Charlottesville
1000.0,RIVER RD,1000 RIVER RD,keep,Virginia,Charlottesville
,HARMONY RIDGE LN / ALTO PL,HARMONY RIDGE LN / ALTO PL,drop,Virginia,Charlottesville
,FONTAINE AVE / PIEDMONT AVE N,FONTAINE AVE / PIEDMONT AVE N,drop,Virginia,Charlottesville
200.0,MONTICELLO RD,200 MONTICELLO RD,keep,Virginia,Charlottesville
300.0,VALLEY RD EXT,300 VALLEY RD EXT,keep,Virginia,Charlottesville
700.0,DALE AVE,700 DALE AVE,keep,Virginia,Charlottesville
,HYDRAULIC RD @ EMMET ST,HYDRAULIC RD @ EMMET ST,drop,Virginia,Charlottesville
1600.0,"MONTICELLO RD, B","1600 MONTICELLO RD, B",keep,Virginia,Charlottesville
,MONTICELLO AVE @ CARLTON RD,MONTICELLO AVE @ CARLTON RD,drop,Virginia,Charlottesville
200.0,"10TH ST NE, 303","200 10TH ST NE, 303",keep,Virginia,Charlottesville
,HIGHLAND AVE / ROBERTSON AVE,HIGHLAND AVE / ROBERTSON AVE,drop,Virginia,Charlottesville
1200.0,GROVE ST,1200 GROVE ST,keep,Virginia,Charlottesville
1200.0,"SMITH ST, L","1200 SMITH ST, L",keep,Virginia,Charlottesville
,E HIGH ST / RIVERDALE DR,E HIGH ST / RIVERDALE DR,drop,Virginia,Charlottesville
1600.0,"6TH ST SE, 28","1600 6TH ST SE, 28",keep,Virginia,Charlottesville
900.0,"ST CLAIR AVE, A","900 ST CLAIR AVE, A",keep,Virginia,Charlottesville
,CHERRY AVE / 5TH ST SW,CHERRY AVE / 5TH ST SW,drop,Virginia,Charlottesville
200.0,"DOUGLAS AVE, 1E","200 DOUGLAS AVE, 1E",keep,Virginia,Charlottesville
400.0,"17TH ST NW, 201","400 17TH ST NW, 201",keep,Virginia,Charlottesville
300.0,E HIGH ST,300 E HIGH ST,keep,Virginia,Charlottesville
,9TH ST SE,9TH ST SE,drop,Virginia,Charlottesville
1500.0,"CARLTON AVE, 10","1500 CARLTON AVE, 10",keep,Virginia,Charlottesville
400.0,"MONROE LN, 3","400 MONROE LN, 3",keep,Virginia,Charlottesville
1500.0,"CARLTON AVE, LOT 65","1500 CARLTON AVE, LOT 65",keep,Virginia,Charlottesville
1600.0,"MADISON AVE, A","1600 MADISON AVE, A",keep,Virginia,Charlottesville
100.0,"DALTON LN, 208","100 DALTON LN, 208",keep,Virginia,Charlottesville
1600.0,CONCORD DR,1600 CONCORD DR,keep,Virginia,Charlottesville
2200.0,BRANDYWINE DR,2200 BRANDYWINE DR,keep,Virginia,Charlottesville
,RUGBY RD,RUGBY RD,drop,Virginia,Charlottesville
1600.0,MASON LN,1600 MASON LN,keep,Virginia,Charlottesville
300.0,"15TH ST NW, 3047","300 15TH ST NW, 3047",keep,Virginia,Charlottesville
,E JEFFERSON ST / 1ST ST N,E JEFFERSON ST / 1ST ST N,drop,Virginia,Charlottesville
2100.0,"MICHIE DR, 104","2100 MICHIE DR, 104",keep,Virginia,Charlottesville
700.0,PALATINE AVE,700 PALATINE AVE,keep,Virginia,Charlottesville
1200.0,"CEDARS CT, 214","1200 CEDARS CT, 214",keep,Virginia,Charlottesville
1900.0,"EMMET ST N, 315","1900 EMMET ST N, 315",keep,Virginia,Charlottesville
400.0,"13TH ST NW, 2E","400 13TH ST NW, 2E",keep,Virginia,Charlottesville
800.0,"W MAIN ST, 634","800 W MAIN ST, 634",keep,Virginia,Charlottesville
1600.0,CEDAR HILL RD,1600 CEDAR HILL RD,keep,Virginia,Charlottesville
1100.0,"EMMET ST N, B","1100 EMMET ST N, B",keep,Virginia,Charlottesville
400.0,12TH ST NE,400 12TH ST NE,keep,Virginia,Charlottesville
2100.0,"MICHIE DR, 48A","2100 MICHIE DR, 48A",keep,Virginia,Charlottesville
1300.0,"CARLTON AVE, 105","1300 CARLTON AVE, 105",keep,Virginia,Charlottesville
900.0,RAINIER RD,900 RAINIER RD,keep,Virginia,Charlottesville
,MILLMONT ST,MILLMONT ST,drop,Virginia,Charlottesville
2000.0,"HOLIDAY DR, 246","2000 HOLIDAY DR, 246",keep,Virginia,Charlottesville
100.0,"4TH ST NE, 5","100 4TH ST NE, 5",keep,Virginia,Charlottesville
,5TH ST SW,5TH ST SW,drop,Virginia,Charlottesville
300.0,13TH ST NW,300 13TH ST NW,keep,Virginia,Charlottesville
100.0,"BARBOUR DR, B","100 BARBOUR DR, B",keep,Virginia,Charlottesville
1800.0,"EMMET ST N, 414","1800 EMMET ST N, 414",keep,Virginia,Charlottesville
200.0,"MONTICELLO AVE, 310","200 MONTICELLO AVE, 310",keep,Virginia,Charlottesville
900.0,"BELMONT AVE, 1","900 BELMONT AVE, 1",keep,Virginia,Charlottesville
1100.0,SEMINOLE TRL,1100 SEMINOLE TRL,keep,Virginia,Charlottesville
900.0,AVON ST,900 AVON ST,keep,Virginia,Charlottesville
400.0,2ND ST NE,400 2ND ST NE,keep,Virginia,Charlottesville
800.0,BELMONT AVE,800 BELMONT AVE,keep,Virginia,Charlottesville
1600.0,"MERIDIAN ST, A3","1600 MERIDIAN ST, A3",keep,Virginia,Charlottesville
1000.0,"1ST ST S, 104","1000 1ST ST S, 104",keep,Virginia,Charlottesville
100.0,THOMAS DR,100 THOMAS DR,keep,Virginia,Charlottesville
,E 250 BYPASS,E 250 BYPASS,drop,Virginia,Charlottesville
1300.0,"JOHN ST, 6","1300 JOHN ST, 6",keep,Virginia,Charlottesville
1200.0,"WERTLAND ST, 6","1200 WERTLAND ST, 6",keep,Virginia,Charlottesville
300.0,UNIVERSITY CIR,300 UNIVERSITY CIR,keep,Virginia,Charlottesville
,GARRETT ST,GARRETT ST,drop,Virginia,Charlottesville
100.0,BARBOUR DR,100 BARBOUR DR,keep,Virginia,Charlottesville
700.0,"WALKER, 1A","700 WALKER, 1A",keep,Virginia,Charlottesville
1300.0,"RIVER RD, B","1300 RIVER RD, B",keep,Virginia,Charlottesville
2000.0,"CITY WALK WAY, 106","2000 CITY WALK WAY, 106",keep,Virginia,Charlottesville
900.0,SYCAMORE ST,900 SYCAMORE ST,keep,Virginia,Charlottesville
1300.0,"E MARKET ST, I","1300 E MARKET ST, I",keep,Virginia,Charlottesville
1800.0,"JEFFERSON PARK AVE, 8","1800 JEFFERSON PARK AVE, 8",keep,Virginia,Charlottesville
1600.0,MULBERRY AVE,1600 MULBERRY AVE,keep,Virginia,Charlottesville
100.0,"SUMMIT ST, A","100 SUMMIT ST, A",keep,Virginia,Charlottesville
,MONTICELLO RD,MONTICELLO RD,drop,Virginia,Charlottesville
200.0,"DOUGLAS AVE, A","200 DOUGLAS AVE, A",keep,Virginia,Charlottesville
100.0,YELLOWSTONE DR,100 YELLOWSTONE DR,keep,Virginia,Charlottesville
100.0,STRATFORD CT,100 STRATFORD CT,keep,Virginia,Charlottesville
800.0,PROSPECT AVE,800 PROSPECT AVE,keep,Virginia,Charlottesville
1000.0,CARLTON AVE,1000 CARLTON AVE,keep,Virginia,Charlottesville
100.0,"HURST LN, 302","100 HURST LN, 302",keep,Virginia,Charlottesville
700.0,E JEFFERSON ST,700 E JEFFERSON ST,keep,Virginia,Charlottesville
800.0,"CABELL AVE, L","800 CABELL AVE, L",keep,Virginia,Charlottesville
800.0,"CABELL AVE, E","800 CABELL AVE, E",keep,Virginia,Charlottesville
400.0,15TH ST NW,400 15TH ST NW,keep,Virginia,Charlottesville
200.0,10TH ST NE,200 10TH ST NE,keep,Virginia,Charlottesville
2000.0,"STADIUM RD, 16","2000 STADIUM RD, 16",keep,Virginia,Charlottesville
100.0,KERRY LN,100 KERRY LN,keep,Virginia,Charlottesville
1900.0,"SWANSON DR, 1","1900 SWANSON DR, 1",keep,Virginia,Charlottesville
300.0,12TH ST NE,300 12TH ST NE,keep,Virginia,Charlottesville
500.0,"MCINTIRE RD, 23","500 MCINTIRE RD, 23",keep,Virginia,Charlottesville
2000.0,"HOLIDAY DR, 121","2000 HOLIDAY DR, 121",keep,Virginia,Charlottesville
,PRESTON AVE @ RIDGE MCINTIRE RD,PRESTON AVE @ RIDGE MCINTIRE RD,drop,Virginia,Charlottesville
,6TH ST SW / CHERRY AVE,6TH ST SW / CHERRY AVE,drop,Virginia,Charlottesville
2100.0,"MICHIE DR, 51","2100 MICHIE DR, 51",keep,Virginia,Charlottesville
,JEFFERSON PARK AVE / LEE ST,JEFFERSON PARK AVE / LEE ST,drop,Virginia,Charlottesville
800.0,"W MAIN ST, 203C","800 W MAIN ST, 203C",keep,Virginia,Charlottesville
1200.0,"CARLTON AVE, 102","1200 CARLTON AVE, 102",keep,Virginia,Charlottesville
100.0,"RIDGE ST, 318","100 RIDGE ST, 318",keep,Virginia,Charlottesville
600.0,"6TH ST SE, 121","600 6TH ST SE, 121",keep,Virginia,Charlottesville
1300.0,"MIDLAND ST, B","1300 MIDLAND ST, B",keep,Virginia,Charlottesville
,PAGE ST / HARDY DR,PAGE ST / HARDY DR,drop,Virginia,Charlottesville
2000.0,MICHIE DR,2000 MICHIE DR,keep,Virginia,Charlottesville
100.0,MORGAN CT,100 MORGAN CT,keep,Virginia,Charlottesville
200.0,"14TH ST NW, APT 8","200 14TH ST NW, APT 8",keep,Virginia,Charlottesville
,MEADE AVE / FAIRWAY AVE,MEADE AVE / FAIRWAY AVE,drop,Virginia,Charlottesville
100.0,LEWIS ST,100 LEWIS ST,keep,Virginia,Charlottesville
1100.0,"WERTLAND ST, 206","1100 WERTLAND ST, 206",keep,Virginia,Charlottesville
,E HIGH ST / 3RD ST NE,E HIGH ST / 3RD ST NE,drop,Virginia,Charlottesville
1400.0,RUTLEDGE AVE,1400 RUTLEDGE AVE,keep,Virginia,Charlottesville
2100.0,"JEFFERSON PARK AVE, 8","2100 JEFFERSON PARK AVE, 8",keep,Virginia,Charlottesville
,AVON ST / ELLIOTT AVE,AVON ST / ELLIOTT AVE,drop,Virginia,Charlottesville
200.0,"14TH ST NW, 602","200 14TH ST NW, 602",keep,Virginia,Charlottesville
100.0,"LEWIS ST, B","100 LEWIS ST, B",keep,Virginia,Charlottesville
400.0,DICE ST,400 DICE ST,keep,Virginia,Charlottesville
200.0,"14TH ST NW, 606","200 14TH ST NW, 606",keep,Virginia,Charlottesville
400.0,UNIVERSITY CIR,400 UNIVERSITY CIR,keep,Virginia,Charlottesville
300.0,"13TH ST NW, 18","300 13TH ST NW, 18",keep,Virginia,Charlottesville
300.0,"13TH ST NW, 204","300 13TH ST NW, 204",keep,Virginia,Charlottesville
200.0,"14TH ST NW, 3","200 14TH ST NW, 3",keep,Virginia,Charlottesville
1000.0,"WERTLAND ST, 307","1000 WERTLAND ST, 307",keep,Virginia,Charlottesville
4000.0,"CITY WALK WAY, 322","4000 CITY WALK WAY, 322",keep,Virginia,Charlottesville
,BARRACKS RD / RUGBY RD,BARRACKS RD / RUGBY RD,drop,Virginia,Charlottesville
100.0,WITTON CT,100 WITTON CT,keep,Virginia,Charlottesville
300.0,"CARLTON RD, B","300 CARLTON RD, B",keep,Virginia,Charlottesville
100.0,SHASTA CT,100 SHASTA CT,keep,Virginia,Charlottesville
400.0,"GARRET SE, 116","400 GARRET SE, 116",keep,Virginia,Charlottesville
300.0,"E JEFFERSON ST, C","300 E JEFFERSON ST, C",keep,Virginia,Charlottesville
